tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_js_A_lg,10000,0.3029356169998646,6144,6144,0.0009135549999773503,0.00022134799975901843,0.0007996939998120069,0.0000335079999640584
sophia_js_A_lg,10000,0.2779122409997508,5928,5928,0.000902857999317348,0.00020393500011414289,0.0007074870001524687,0.000016447999514639377
sophia_js_A_lg,10000,0.2772857639994472,5120,5120,0.0008848460000008345,0.00020851199980825185,0.0006590900002047419,0.00001652699988335371
sophia_js_A_lg,10000,0.28506116100028156,14144,14144,0.0008307840004563332,0.00020631300006061792,0.0006668779999017716,0.000023225000128149985
sophia_js_A_lg,20000,0.512319966999814,14336,14336,0.0016396910008043052,0.00021616999991238116,0.001360780999995768,0.000017450000159442423
sophia_js_A_lg,20000,0.4632955070007592,13900,13900,0.0014564500004053116,0.00019412100035697222,0.001206682000309229,0.000014482999220490456
sophia_js_A_lg,20000,0.4559321309998631,13312,13312,0.0015903619993478059,0.00019051500037312508,0.0013822929998859763,0.000014980999752879143
sophia_js_A_lg,20000,0.45781625399924814,13312,13312,0.001408925000578165,0.0001901530008763075,0.0012286040000617504,0.000016270000487565993
sophia_js_A_lg,40000,0.8067128460006788,14004,14004,0.002605013999156654,0.0001850040005519986,0.002205950000323355,0.000014147000387310982
sophia_js_A_lg,40000,0.7500267690001056,13312,13312,0.0025225529996678233,0.00017647999990731477,0.002149852999486029,0.000014430999755859375
sophia_js_A_lg,40000,0.7555163329998031,14032,14032,0.0026706199999898673,0.0001768640000373125,0.002270357999950647,0.000015429000370204448
sophia_js_A_lg,40000,0.9132938030008226,14320,14320,0.0027941270004957913,0.00018695900030434132,0.0024616350000724197,0.000016601999290287493
sophia_js_A_lg,80000,1.913106796999462,14272,14272,0.006290008000098169,0.00021536399982869625,0.00524494899995625,0.000028268000110983848
sophia_js_A_lg,80000,2.1732166470000522,15092,15092,0.0070521109998226165,0.00026618800032883884,0.006234771000221372,0.00002499500010162592
sophia_js_A_lg,80000,1.4552521540001035,13824,13824,0.007029380000196398,0.00022966499999165535,0.007262279000133276,0.000031955999322235586
sophia_js_A_lg,80000,1.9687196759991348,14336,14336,0.006645054000429809,0.0002318139998242259,0.006017705000005662,0.000024256999604403974
sophia_js_A_lg,100000,1.5716877589998768,14336,14336,0.007999340999871492,0.00021523400023579597,0.008081737000495196,0.00002557600010186434
sophia_js_A_lg,100000,1.5352426750008017,29696,29696,0.006182742999866605,0.00017982000019401312,0.00514797200076282,0.000017157000489532946
sophia_js_A_lg,100000,1.5344050690000877,13312,13312,0.005972203999757767,0.000178851000033319,0.005021073000505567,0.000018699000589549543
sophia_js_A_lg,100000,1.5606334750000388,30576,30576,0.005895650999620557,0.0001720250006765127,0.0048799410006031396,0.000017024999484419824
sophia_js_A_lg,1000000,12.872689694999718,30208,30208,0.1202920159995556,0.00017951500043272972,0.11823301200009882,0.000025220999494194985
sophia_js_A_lg,1000000,12.915100828000345,29696,29696,0.12045899999979884,0.00018756099976599216,0.1190739249996841,0.0000238220002502203
sophia_js_A_lg,1000000,12.876730942999943,29696,29696,0.12362846000026911,0.00017937800008803605,0.12131823499966413,0.000025361000560224057
sophia_js_A_lg,1000000,13.120403598000296,29976,29976,0.12236107500083744,0.00018012600019574166,0.12099595999997109,0.00002885999996215105
