tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_js_graphy,10000,0.19586676499992609,19096,19608,0.005186379000544548,0.006636764999479056,0.003790262000635266,0.012117677001282573
sophia_js_graphy,10000,0.15925440200045704,19436,19436,0.003589191999286413,0.004007841000333428,0.0019501149989664555,0.005118184000253678
sophia_js_graphy,10000,0.1581813159994781,19348,19860,0.003794734999537468,0.004182199999690056,0.002161121999844909,0.005174647999927401
sophia_js_graphy,10000,0.15633328899927437,18944,18944,0.0035998749993741514,0.0036612820010632277,0.0022375959996134044,0.005196960000321269
sophia_js_graphy,20000,0.28470441900007426,38400,38400,0.006227858999744058,0.008946297001093626,0.00424435600079596,0.00268011000007391
sophia_js_graphy,20000,0.27688297199830414,38400,38400,0.006328328998759389,0.009542871000245213,0.005725955000147224,0.0032535730004310606
sophia_js_graphy,20000,0.28699778399989007,39400,39400,0.0061935249995440245,0.008952429998666049,0.005511071000248194,0.0030331679992377757
sophia_js_graphy,20000,0.29876021899841726,37888,37888,0.006069205000996589,0.009238086000084878,0.005606661999598145,0.003134278999641538
sophia_js_graphy,40000,0.5046632440015674,50688,53248,0.01085020500048995,0.012744154000654817,0.010772768000140787,0.0034800129998475314
sophia_js_graphy,40000,0.4060844490006566,48640,50688,0.014375307999551296,0.013978951999917626,0.008625415999442339,0.0029114490002393723
sophia_js_graphy,40000,0.4134376499988139,52616,52616,0.010901892000809313,0.012937427999451757,0.008561450000852346,0.0029480629991739987
sophia_js_graphy,40000,0.4038174580000341,50176,50176,0.01208716799877584,0.01583105899952352,0.00976647699996829,0.0050541840009391305
sophia_js_graphy,80000,0.6859208589997142,71680,75264,0.01815920799970627,0.016989299999549984,0.02091800899989903,0.004948843000456691
sophia_js_graphy,80000,0.7033406339995563,74196,76436,0.018286797000095247,0.017109143000096083,0.02129201599955559,0.005329610001295805
sophia_js_graphy,80000,0.6950666160006076,73824,78128,0.01996983500011265,0.016856685999780893,0.01894830599986017,0.008696814998984337
sophia_js_graphy,80000,0.6853633469995111,73216,75264,0.017983490999788045,0.0180083670001477,0.02207303300127387,0.005183705000206828
sophia_js_graphy,100000,0.8687751969993115,85304,93520,0.026375187000259755,0.021482986999675633,0.02641404000110924,0.008866492001339793
sophia_js_graphy,100000,0.9623871119990944,85792,92984,0.02423148300126195,0.021788003999739885,0.024355177998542785,0.009561138000339269
sophia_js_graphy,100000,0.8565480979997665,84704,91384,0.02595512800104916,0.020935430999845267,0.026879575999453665,0.00836693200096488
sophia_js_graphy,100000,0.8424188789986073,83212,91940,0.022482920000329615,0.023606102000921964,0.021988570999354123,0.010028534999117255
sophia_js_graphy,1000000,7.2930998609997335,595480,696696,0.2571551129985601,0.124364238999784,0.15303871300071478,0.09076510700024665
sophia_js_graphy,1000000,7.320481264999136,594236,698564,0.2617750819995999,0.12973600899986923,0.15605484800040723,0.08736275700107217
sophia_js_graphy,1000000,7.1960743860006335,596480,682932,0.2544979500006884,0.1268745069988072,0.18475869599916042,0.2978616109993309
sophia_js_graphy,1000000,7.316618090000004,596092,680204,0.2697101250011474,0.12279821600019931,0.1555782920010388,0.33906231500022116
