tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_js_A_lg,10000,0.266622891000472,14032,14032,0.0028119270000606777,0.0015302760004997254,0.0025373409995809197,0.001345579999499023
sophia_js_A_lg,10000,0.22423621500004082,13780,13780,0.002090170000679791,0.0011424240004271268,0.001847524999640882,0.0010024469997733832
sophia_js_A_lg,10000,0.23013001600001007,13908,13908,0.0020970980003476142,0.0012064370000734925,0.0019515430005267263,0.0010662340000271798
sophia_js_A_lg,10000,0.21961863199993967,5632,5632,0.002071620000526309,0.0011797799998894333,0.002477423000149429,0.0010108839999884366
sophia_js_A_lg,20000,0.4687010789997876,14060,14060,0.007102485000155866,0.003906806999817491,0.007172388000413776,0.003767690999433398
sophia_js_A_lg,20000,0.3763444870002568,14336,14336,0.003561258999630809,0.0021950260000303387,0.0037547630006447433,0.002211408999748528
sophia_js_A_lg,20000,0.37907643700018523,14648,14648,0.003498565999791026,0.0020882399994879963,0.003637533999979496,0.0021541809998452664
sophia_js_A_lg,20000,0.3751494580004364,14656,14656,0.0034831769997254016,0.0021740569993853568,0.0036820639995858075,0.0021379190003499387
sophia_js_A_lg,40000,0.6806496109999717,14416,14416,0.007352322000078857,0.0038983399998396636,0.007298260999843478,0.0032438799999654293
sophia_js_A_lg,40000,0.6216621480006724,13824,13824,0.007564025999978185,0.004148486000485718,0.00738796899933368,0.0035212139999493955
sophia_js_A_lg,40000,0.6671720190001652,13312,13312,0.007513881999999285,0.004286096000112593,0.007318539000116289,0.003491809000261128
sophia_js_A_lg,40000,0.7629928370006382,14340,14340,0.007307289999909699,0.00411470799986273,0.007494660000316799,0.00337680400069803
sophia_js_A_lg,80000,1.1359308839999138,14484,14484,0.01516764899995178,0.0078001870000734925,0.01606296299956739,0.005476178999990225
sophia_js_A_lg,80000,1.1737811469994486,13824,13824,0.029864545000717044,0.009022703999653459,0.021969577999785543,0.006976665000431239
sophia_js_A_lg,80000,1.1698072200007736,30208,30208,0.014433442000299692,0.007273876999504865,0.015416389000602066,0.005197570999152959
sophia_js_A_lg,80000,1.1603643070003018,13312,13312,0.014455160000361502,0.007618173999711871,0.015395321999676526,0.0049142769994214176
sophia_js_A_lg,100000,1.4022447440000252,30476,30476,0.01890909100044519,0.008831945000216364,0.019572882999666034,0.006653425000607968
sophia_js_A_lg,100000,1.5402553159995005,14584,30968,0.020371633999980987,0.010486725000664592,0.020269429000094534,0.0068490049997344616
sophia_js_A_lg,100000,1.4627778980005532,14244,14244,0.017491493999958037,0.008677191999740898,0.01822661199979484,0.005790231000632048
sophia_js_A_lg,100000,1.469616349999793,31048,31048,0.01746975800022483,0.00814210500009358,0.018332241999916732,0.005890137000009418
sophia_js_A_lg,1000000,13.382922205000185,30392,30392,0.2686343829995021,0.061848126000724736,0.275622126000002,0.056472258999943736
sophia_js_A_lg,1000000,12.973206455999986,30428,30428,0.2666380859995261,0.06634704999998212,0.27374141399934887,0.05996419599931687
sophia_js_A_lg,1000000,13.139004459999502,29696,29696,0.2682229490000755,0.06754142899997533,0.27689438800048083,0.06188423800002783
sophia_js_A_lg,1000000,13.057432613999582,30836,30836,0.26770844500046226,0.0687652969993651,0.273757005000487,0.06151948899962008
