tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_js_tree,10000,0.2721858029998839,5632,5632,0.010176129000261425,0.0022346479995176195,0.005400551999919116,0.002231309000402689
sophia_js_tree,10000,0.2789228840004653,14336,14336,0.010080054000020027,0.0022412480004131794,0.0052456789994612335,0.002018271000124514
sophia_js_tree,10000,0.2842666929997504,13908,13908,0.009701282000169158,0.0021288780001923443,0.005020942999981344,0.001884889000095427
sophia_js_tree,10000,0.2762587589994073,5120,5120,0.009795237000100314,0.0021052230000495912,0.005044964999891818,0.0018707889998331665
sophia_js_tree,20000,0.5229106210004538,13312,13312,0.02314574300032109,0.004345971000380814,0.011576945000328123,0.004357130999676883
sophia_js_tree,20000,0.4568736850004643,13312,13312,0.018333561999723316,0.003598754000850022,0.008969095000065864,0.0034571909997612236
sophia_js_tree,20000,0.4625347070004791,13312,13312,0.01790828699991107,0.003943477999418974,0.014707173000089824,0.0064894909998402
sophia_js_tree,20000,0.5009676029998809,13312,13312,0.01852914800029248,0.0036877640001475812,0.009352541000582278,0.0036012040004134178
sophia_js_tree,40000,0.7614660090003162,13312,13312,0.034090123999863865,0.0069106079991906886,0.017286787000484763,0.006057512000203133
sophia_js_tree,40000,0.7356326869996265,13820,13820,0.033343321999534964,0.006763182000257075,0.01684817900042981,0.005398730999790132
sophia_js_tree,40000,0.7353805660000071,13312,13312,0.034715766999870536,0.007239560999907553,0.017177461000159384,0.005610899000428617
sophia_js_tree,40000,0.7652593789994717,13908,13908,0.034547563999891284,0.007079649000428617,0.017329411999322475,0.006177934999577701
sophia_js_tree,80000,1.255449634000659,13312,13312,0.06543759199976922,0.01231520999968052,0.032489062999375165,0.010010281000286341
sophia_js_tree,80000,1.3808254939997568,14280,14280,0.06821509999968112,0.012370265999808908,0.03312385299988091,0.009853369000367821
sophia_js_tree,80000,1.2761236320007592,13824,13824,0.07046425900049508,0.013539226000197233,0.03369060800038278,0.009938682999461889
sophia_js_tree,80000,1.4862237269999459,14288,14288,0.07261025200039148,0.01324186799954623,0.034657713999971744,0.011110762000083924
sophia_js_tree,100000,1.571856940999627,13312,13312,0.07908370599988848,0.012930353000760078,0.03650478600058705,0.01046851299982518
sophia_js_tree,100000,1.7306030060006306,30476,30476,0.08495726799964905,0.015451179999858141,0.040821556000038985,0.012549867999739945
sophia_js_tree,100000,1.5975915560005232,30720,30720,0.07890975699946284,0.014373591000214219,0.037399344000034036,0.011468725999817252
sophia_js_tree,100000,1.7096435820003972,29696,29696,0.08167862999998034,0.014577459000051021,0.03913825400080532,0.011664611000567674
sophia_js_tree,1000000,13.72904724900052,30208,29696,0.9087347710002214,0.1090362719995901,0.45850628700014207,0.10857390399929136
sophia_js_tree,1000000,13.427490210999734,30976,30976,0.9208282399997115,0.11850683900061995,0.47874109299946577,0.11894609900005161
sophia_js_tree,1000000,14.823221119999886,31268,30244,0.9321819310002029,0.11934671700000762,0.4719450810002163,0.11890017000027
sophia_js_tree,1000000,14.063907753000036,30356,30356,1.2867953260000795,0.23557320399954915,0.8834772899998352,0.14835530600044877
