tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_js_full,10000,0.29264936500042676,6488,6488,0.005097650000825524,0.00033262999914586547,0.00009038400091230869,0.000020865999162197113
sophia_js_full,10000,0.2898067210000008,6100,6100,0.0037821619994938376,0.000262949001044035,0.00007562899962067604,0.000020144000649452208
sophia_js_full,10000,0.2732883970011026,13824,13824,0.003675426000729203,0.00024324299953877926,0.00007209799997508526,0.00001938199996948242
sophia_js_full,10000,0.29541570200026035,13824,13824,0.0035662710014730693,0.00022481200098991395,0.00006967900134623051,0.0000190459992736578
sophia_js_full,20000,0.5187004109993577,13960,13960,0.00825136400014162,0.00046565300039947034,0.0001475639995187521,0.0000392220001667738
sophia_js_full,20000,0.4478924690000713,13312,13312,0.006952780000865459,0.0002551430016756058,0.00007054700143635273,0.000017938999459147453
sophia_js_full,20000,0.45903908600099386,13312,13312,0.0068896049987524745,0.000258372999727726,0.00007296600006520748,0.000018076000735163687
sophia_js_full,20000,0.4559066150002182,13312,13312,0.0068699270002543925,0.00025725599937140943,0.00007241199910640717,0.000018285000696778296
sophia_js_full,40000,0.8262332639992237,13876,13876,0.012991559999063611,0.0002799700014293194,0.00007480800151824951,0.000021275999024510384
sophia_js_full,40000,0.7500698189996183,13824,13824,0.012557266000658273,0.0002643810007721186,0.00006922299973666668,0.00001655999943614006
sophia_js_full,40000,0.7604790909998119,13312,13312,0.012410087000578642,0.0002609740011394024,0.00006869499944150448,0.000015569999814033508
sophia_js_full,40000,0.8218485819995404,13888,13888,0.012974658999592065,0.0002754270005971193,0.00007039499841630459,0.000016836000606417656
sophia_js_full,80000,1.2899335549995303,13312,13312,0.026124146999791265,0.0002522270008921623,0.00006713399849832057,0.00001565600000321865
sophia_js_full,80000,1.4665024430006743,13312,13312,0.030454284999519587,0.00030059400014579294,0.00007583700120449066,0.000017649000510573388
sophia_js_full,80000,1.3083924970012157,31544,31544,0.02639873700030148,0.0002867109999060631,0.00007082299888134002,0.00002011599950492382
sophia_js_full,80000,1.3133478859998287,14664,14664,0.02666405799984932,0.000266100000590086,0.00006824799999594689,0.000015083000063896179
sophia_js_full,100000,1.6168683059997857,31304,31304,0.03375751999951899,0.00026416399888694287,0.00006893300078809261,0.000015399999916553497
sophia_js_full,100000,1.5836086270008236,29696,29696,0.032888260001316665,0.00026366899907588956,0.00006596599891781807,0.000015396999195218085
sophia_js_full,100000,1.6020144729986787,30208,30208,0.03264186000078916,0.00025939500145614146,0.00006850999966263771,0.000014872999861836434
sophia_js_full,100000,1.706346250999719,31028,31028,0.036803396999835966,0.0002880419995635748,0.0000768509991466999,0.00002878999896347523
sophia_js_full,1000000,13.115618828000501,29844,29844,0.4486078760009259,0.0002358550000935793,0.00006405699998140334,0.00001461699977517128
sophia_js_full,1000000,13.328869672998787,29908,29908,0.46687535200081764,0.00023871800117194653,0.000065055001527071,0.000015142999589443207
sophia_js_full,1000000,13.5114685619995,29696,29696,0.45880683800019323,0.00024291300028562546,0.00006740600056946278,0.00001415500044822693
sophia_js_full,1000000,13.44850030699931,30208,30208,0.4619347370006144,0.00023991800099611282,0.0000634519997984171,0.000014006000012159347
