tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_array,10000,0.027636237,7432,7644,0.001022526,0.000003262,0.000702411,0.000005546
sophia_array,10000,0.026972388,7432,7644,0.001067704,0.000003267,0.00073579,0.000005483
sophia_array,10000,0.028912087,7432,7644,0.001044775,0.000003247,0.000762132,0.000005514
sophia_array,10000,0.027965373,7432,7644,0.001073164,0.000003921,0.000778536,0.000005721
sophia_array,20000,0.056855373,14168,16664,0.001915916,0.000006865,0.001783305,0.000005788
sophia_array,20000,0.056381589,14168,16664,0.001924316,0.000007515,0.001884643,0.00000596
sophia_array,20000,0.056071775,14168,16664,0.001921677,0.000007651,0.001840097,0.000006169
sophia_array,20000,0.055614,14168,16664,0.001932471,0.00000755,0.00183517,0.000005697
sophia_array,40000,0.106612058,27724,32604,0.003737315,0.000022276,0.003742859,0.000010819
sophia_array,40000,0.107047115,27724,32604,0.003802058,0.000022421,0.003746197,0.000011299
sophia_array,40000,0.105547101,27724,32604,0.003718239,0.000022959,0.003724483,0.000011055
sophia_array,40000,0.105093255,27724,32604,0.003628111,0.000021416,0.003661904,0.000010524
sophia_array,80000,0.206240889,54736,64500,0.007386597,0.00004068,0.007483963,0.000019109
sophia_array,80000,0.199138322,54736,64500,0.00714659,0.000039845,0.0072105,0.000018393
sophia_array,80000,0.195843982,54736,64500,0.00722743,0.00004072,0.007261228,0.000017807
sophia_array,80000,0.197238015,54736,64500,0.007270595,0.000039966,0.007269626,0.000017999
sophia_array,100000,0.255283449,59108,69072,0.008888378,0.000046381,0.008112263,0.000046398
sophia_array,100000,0.242352543,59108,69072,0.00894842,0.000055017,0.008149253,0.000051837
sophia_array,100000,0.240284222,59108,69072,0.008936043,0.000046207,0.008107365,0.000045781
sophia_array,100000,0.240625259,59108,69072,0.008798135,0.000045321,0.007917085,0.000044462
sophia_array,1000000,2.439444478,510788,529304,0.088534403,0.000465071,0.083959066,0.000449322
sophia_array,1000000,2.213216216,510788,529304,0.08652015,0.000441422,0.081707978,0.000441698
sophia_array,1000000,2.390877852,510788,529304,0.087744013,0.000480747,0.08233644,0.000440217
sophia_array,1000000,2.253995645,510788,529304,0.088668072,0.000469923,0.084368409,0.000467781
