tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_js_array,10000,0.2493071039998904,13904,13904,0.002359579000622034,0.0016599430004134775,0.0028568319994956254,0.0014242329997941853
sophia_js_array,10000,0.2026459830002859,14336,14336,0.001856601000763476,0.0012638439992442728,0.001829266999848187,0.0010743720000609756
sophia_js_array,10000,0.20484977299999446,5120,5120,0.0019129079999402165,0.0012450369996950031,0.0018126400001347064,0.0010520859993994236
sophia_js_array,10000,0.20881410199962555,5120,5120,0.001871012999676168,0.0012445449996739625,0.0018469569999724625,0.0010555100003257394
sophia_js_array,20000,0.38604962099995466,13824,13824,0.004313759000040591,0.002967117000371218,0.0044099260000512,0.00289053799957037
sophia_js_array,20000,0.34188403200078754,13312,13312,0.0033695499999448655,0.002307308000512421,0.003495484000071883,0.002549247999675572
sophia_js_array,20000,0.3495214010002092,13584,13584,0.0034719060007482767,0.0022833460001274943,0.003503581999801099,0.0022534209992736576
sophia_js_array,20000,0.3554903159998357,14108,14108,0.0032596299992874267,0.0021243979996070266,0.0032878350000828506,0.0020995289999991658
sophia_js_array,40000,0.6678284849999473,13312,13312,0.0064352250006049876,0.004652992000803351,0.00655698199942708,0.00341026100050658
sophia_js_array,40000,0.5809379040002823,13312,13312,0.006426517999731004,0.004112219999544323,0.0066198739996179935,0.004362668000161648
sophia_js_array,40000,0.6178259359998628,13824,13824,0.006341501999646425,0.004346576999872923,0.006586098000407219,0.0034997720001265407
sophia_js_array,40000,0.7442369250003249,14352,14352,0.006695744000375271,0.0042142209997400645,0.006717412000522017,0.003852335000410676
sophia_js_array,80000,1.0480658769998699,13824,13824,0.013141135999932885,0.007736149999313056,0.013674115000292659,0.005518133000470698
sophia_js_array,80000,1.0713147569997237,30208,30208,0.012808185999281704,0.008022100999951362,0.013814732999540865,0.005458297000266611
sophia_js_array,80000,1.0264104039995,12800,12800,0.012991659000515937,0.007832906999625265,0.01389441900048405,0.005459799000062048
sophia_js_array,80000,1.0388176520001142,14220,14220,0.01277339700050652,0.0077268060008063915,0.013551982000470161,0.005710560999810696
sophia_js_array,100000,1.4289239100003615,30208,30208,0.01686255900003016,0.010328710000030696,0.01576073000021279,0.007837659999728203
sophia_js_array,100000,1.2981927150003612,30624,30624,0.01891801399923861,0.010535099999979139,0.017801146999932824,0.005884909000247717
sophia_js_array,100000,1.4049111599996686,14596,30980,0.01811443500034511,0.010339750000275672,0.017562752000056206,0.0054324329998344184
sophia_js_array,100000,1.2768917100001127,30972,30972,0.016251013999804855,0.010320945999585092,0.015353347999975085,0.005971659999340772
sophia_js_array,1000000,11.59315817600023,29184,29696,0.181376254000701,0.05624798600003123,0.18592708100005984,0.05404579199943692
sophia_js_array,1000000,11.149635761000216,29780,29780,0.182899139999412,0.05634520800039172,0.1818926349999383,0.05350176800042391
sophia_js_array,1000000,11.806793614000082,29184,29184,0.19350738300010561,0.061564140999689695,0.1921642070002854,0.05941464400012046
sophia_js_array,1000000,11.397751654000022,29652,29652,0.19377505999989808,0.062358605000190435,0.19244203799962997,0.05979448499996215
