tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_full,10000,0.047742965,4372,5928,0.004146722,0.000115093,0.001579736,0.000114674
sophia_full,10000,0.051925822,4372,5784,0.006240015,0.000132947,0.001948996,0.000171078
sophia_full,10000,0.043024259,4372,6012,0.004802056,0.000139175,0.001966519,0.000133547
sophia_full,10000,0.046139884,4372,5784,0.004907381,0.000135496,0.001977063,0.000137206
sophia_full,20000,0.130400723,7528,10940,0.011713484,0.000311564,0.004542006,0.000331406
sophia_full,20000,0.099653267,7528,11236,0.01129486,0.000313713,0.004413951,0.000382039
sophia_full,20000,0.100039317,7528,11232,0.010745511,0.000305463,0.004167378,0.000295202
sophia_full,20000,0.09303202,7528,10964,0.010598635,0.000284503,0.003990372,0.000286365
sophia_full,40000,0.171369347,14360,21664,0.021562051,0.000623485,0.008240954,0.000629298
sophia_full,40000,0.162757999,14360,21668,0.020938179,0.000585092,0.007965203,0.000567777
sophia_full,40000,0.157889722,14360,21104,0.020241443,0.000596224,0.00753887,0.000555227
sophia_full,40000,0.153161624,14360,21104,0.019413309,0.000547335,0.007237931,0.000538881
sophia_full,80000,0.302466748,27992,41500,0.041520284,0.001472912,0.014886912,0.00148309
sophia_full,80000,0.293658361,27992,41500,0.041447908,0.00157012,0.014823321,0.001625476
sophia_full,80000,0.291732361,27992,41212,0.041170298,0.00150423,0.01514729,0.001384827
sophia_full,80000,0.291332525,27992,41212,0.040453364,0.001465012,0.014051129,0.001421134
sophia_full,100000,0.374181225,37652,50356,0.048760012,0.001958622,0.017005415,0.002061179
sophia_full,100000,0.377415889,37652,50356,0.047888664,0.002055302,0.017328256,0.002071954
sophia_full,100000,0.380733484,37652,50356,0.049246734,0.001866881,0.017055721,0.001788177
sophia_full,100000,0.382498846,37652,50356,0.047759961,0.002078148,0.017249764,0.002058467
sophia_full,1000000,3.792797836,314732,399796,0.645958709,0.051488507,0.266732543,0.051764522
sophia_full,1000000,3.654536916,314732,409960,0.663104642,0.052220146,0.274550398,0.051650331
sophia_full,1000000,3.801399189,314732,401152,0.646093246,0.051910277,0.268800791,0.052079661
sophia_full,1000000,3.717307415,314732,415996,0.647291679,0.051763282,0.268026404,0.051926112
