tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia,10000,0.048823346,5544,6236,0.002782808,0.000016396,0.002367418,0.000015826
sophia,10000,0.046622412,5544,6240,0.002940461,0.000016941,0.002694256,0.000015828
sophia,10000,0.047621224,5544,6236,0.002946226,0.000016904,0.002451814,0.000015888
sophia,10000,0.048626867,5544,6236,0.002858318,0.000016708,0.002475797,0.000016542
sophia,20000,0.09160258,10088,11688,0.005609244,0.000035034,0.004849202,0.000038632
sophia,20000,0.090133216,10088,11688,0.005746915,0.000034719,0.004973799,0.000037972
sophia,20000,0.08945655,10088,11696,0.005607779,0.000036481,0.00482993,0.000049502
sophia,20000,0.094461959,10088,11712,0.006009556,0.000033982,0.005058008,0.000038798
sophia,40000,0.180031329,18980,22332,0.011711018,0.000093076,0.011048992,0.000101717
sophia,40000,0.173716267,18980,19772,0.011293762,0.000098107,0.01055516,0.000081952
sophia,40000,0.17107625,18980,22308,0.010868382,0.000091,0.010171176,0.000091669
sophia,40000,0.165570519,18980,22500,0.010908226,0.0000833,0.009737215,0.000082377
sophia,80000,0.327451256,36936,43720,0.022074324,0.000229467,0.020301899,0.000214072
sophia,80000,0.322632037,36936,43364,0.021859231,0.000220461,0.020286582,0.000209504
sophia,80000,0.317147005,36936,43848,0.021395319,0.000217291,0.019814657,0.000211953
sophia,80000,0.317873556,36936,43784,0.021712701,0.000217176,0.019842765,0.000212818
sophia,100000,0.4127246,47048,52440,0.025065849,0.000279707,0.023570607,0.000276604
sophia,100000,0.413846915,47048,52440,0.025031258,0.000274253,0.023624401,0.000280759
sophia,100000,0.417533956,47048,52440,0.02517561,0.000276655,0.023936166,0.000274247
sophia,100000,0.408571907,47048,52440,0.02555919,0.000277557,0.024108346,0.00027515
sophia,1000000,4.230428432,372872,397636,0.377941713,0.003550991,0.368564624,0.003520386
sophia,1000000,4.128929076,372872,415464,0.403370766,0.003746174,0.381229012,0.003587064
sophia,1000000,4.232285789,372872,414780,0.378594163,0.003558271,0.373157408,0.00352339
sophia,1000000,4.158243167,372872,417724,0.383192998,0.00358925,0.367779347,0.003487332
