tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia,10000,0.039065723,5544,5544,0.000024765,0.000000308,0.000015768,0.000000169
sophia,10000,0.040038206,5544,5544,0.0000402,0.000000291,0.00001684,0.000000213
sophia,10000,0.040083773,5544,5544,0.000026607,0.000000288,0.000017231,0.000000232
sophia,10000,0.040208526,5544,5544,0.000026238,0.000000308,0.000016666,0.000000195
sophia,20000,0.076562488,10088,10088,0.000027864,0.000000325,0.000017131,0.000000193
sophia,20000,0.079251628,10088,10088,0.000027753,0.000000343,0.000017853,0.000000177
sophia,20000,0.079974873,10088,10088,0.000028331,0.000000305,0.000017955,0.000000168
sophia,20000,0.080074063,10088,10088,0.000029118,0.000000309,0.000018686,0.000000204
sophia,40000,0.160493248,18980,18980,0.000026543,0.000000309,0.000016966,0.000000166
sophia,40000,0.158267128,18980,18980,0.000027525,0.000000311,0.00001739,0.000000182
sophia,40000,0.157407373,18980,18980,0.000025793,0.00000029,0.000017588,0.00000019
sophia,40000,0.157623413,18980,18980,0.000027908,0.000000297,0.000017524,0.000000179
sophia,80000,0.307801982,36936,36936,0.000027157,0.000000291,0.000017661,0.000000197
sophia,80000,0.313623927,36936,36936,0.000027442,0.000000305,0.000017188,0.000000174
sophia,80000,0.308314855,36936,36936,0.000027402,0.000000345,0.000017241,0.000000184
sophia,80000,0.311270194,36936,36936,0.000026107,0.000000317,0.000016826,0.000000197
sophia,100000,0.403903334,47048,47048,0.000026494,0.000000298,0.000017663,0.000000191
sophia,100000,0.399006647,47048,47048,0.000027585,0.000000303,0.000016739,0.000000199
sophia,100000,0.402454857,47048,47048,0.000027321,0.000000298,0.00001712,0.000000212
sophia,100000,0.400971275,47048,47048,0.000026688,0.000000319,0.000016973,0.00000021
sophia,1000000,3.941343464,372872,372872,0.000027486,0.000000311,0.00001604,0.00000018
sophia,1000000,3.892430825,372872,372872,0.000029124,0.000000311,0.000016297,0.000000213
sophia,1000000,3.896257222,372872,372872,0.000027577,0.000000285,0.000017068,0.000000174
sophia,1000000,3.905892463,372872,372872,0.000027347,0.000000292,0.00001692,0.000000185
