tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_js_tree,10000,0.297309233000502,4516,4516,0.005145365001633763,0.00244060199894011,0.005074906000867486,0.00202437499910593
sophia_js_tree,10000,0.26909053000062705,5028,5028,0.005020934998989105,0.0017773179989308118,0.005090789001435041,0.0017834470011293888
sophia_js_tree,10000,0.2732461639996618,6388,6388,0.005013859000056982,0.0018020159993320703,0.005299362000077963,0.0019197680000215768
sophia_js_tree,10000,0.2678870800007135,5944,5944,0.005577639998868108,0.0019170740004628897,0.004667663000524044,0.0020428359992802144
sophia_js_tree,20000,0.47506052199937404,14588,14588,0.00938663800060749,0.004237661000341177,0.009228060999885202,0.0037725959997624158
sophia_js_tree,20000,0.4594187150001526,13220,13220,0.009855771999806166,0.003372755000367761,0.009693688999861479,0.0037768449988216162
sophia_js_tree,20000,0.45899628699943423,12972,12972,0.009929754000157118,0.0038576269987970592,0.00897364299930632,0.0040114620011299845
sophia_js_tree,20000,0.51129457099922,14056,14056,0.010510284001007677,0.00368788000009954,0.009583691999316215,0.003933356000110507
sophia_js_tree,40000,0.7904855390004814,12196,12196,0.01954258600063622,0.007061685999855399,0.01888744099996984,0.0068267609998583795
sophia_js_tree,40000,0.7708638360016048,14032,14032,0.019623322999104856,0.0070302039999514815,0.018969900000840426,0.006602415001019836
sophia_js_tree,40000,0.7806993700005114,13168,13168,0.018854822000488637,0.007260294001549482,0.018002609999850393,0.00650606699846685
sophia_js_tree,40000,0.7616546080000699,13220,13220,0.019032150998711587,0.007062744999304414,0.018650012999773025,0.006623128999024629
sophia_js_tree,80000,1.4731842519994824,14864,14864,0.039747344000265,0.013696020999923349,0.03760133099928498,0.010917927000671625
sophia_js_tree,80000,1.404072290001437,14880,14880,0.03834926600009203,0.012175419000908733,0.03713548799976706,0.009528789000585675
sophia_js_tree,80000,1.4491171700004488,14316,14316,0.04024105500057339,0.015524800000712276,0.04023412499949336,0.010310225000604988
sophia_js_tree,80000,1.3978366820011288,13732,13732,0.037750128999352456,0.013913565000519157,0.03709358900040388,0.010575818998739123
sophia_js_tree,100000,1.7912442789990455,13804,13804,0.043741421999409794,0.015664960000663995,0.04384146299958229,0.01235343199968338
sophia_js_tree,100000,1.7428824310004711,13732,13732,0.04501176399923861,0.01497581100091338,0.044871705001220105,0.012083016999065875
sophia_js_tree,100000,1.815970256999135,13220,13220,0.04526707500033081,0.016364849999547005,0.044524314999580386,0.01299177199974656
sophia_js_tree,100000,1.7940942599996925,13816,13816,0.0437671940010041,0.01572627199999988,0.04421671099960804,0.012329315999522805
sophia_js_tree,1000000,15.909002577999606,29852,29852,0.5674870629999786,0.1329320880006999,0.5686226930003613,0.13268489499948918
sophia_js_tree,1000000,16.166692623000593,29264,29264,0.5736785470005125,0.1441769270002842,0.5672021730002016,0.14437532100081443
sophia_js_tree,1000000,15.682475770000368,29764,29764,0.6021862149983644,0.14784713700041174,0.6018704390004277,0.13999231399968268
sophia_js_tree,1000000,16.012264362998305,28580,28580,0.5624417500011623,0.1362812169995159,0.5624131670016795,0.13010253000073135
sophia_js_tree,10310000,163.5496953870002,29756,29756,6.349570578999818,1.4997304800003768,6.355490007998422,1.4935519559998065
sophia_js_tree,10310000,160.94095608800092,29736,29736,6.304775485999882,1.4898146720007062,6.369892769999802,1.4941851470004768
sophia_js_tree,10310000,160.68588236299902,29176,29176,6.172685944000259,1.3747170350011437,6.17490239899978,1.3710709440000355
sophia_js_tree,10310000,162.15138828399964,30220,30220,6.160769899999723,1.3622618819996715,6.51139758599922,1.349984819000587
