tool,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
sophia_js,10000,0.30864675199985503,6300,6300,0.004261642999947071,0.0011756889997050165,0.004447595000267029,0.0014366319999098778
sophia_js,10000,0.2812161789992824,5028,5028,0.004759963999502361,0.0013053659992292522,0.004475107000209391,0.0012658969992771745
sophia_js,10000,0.2774110179999843,5884,5884,0.004428130000829696,0.001222719999961555,0.00418599299993366,0.0015967229995876551
sophia_js,10000,0.2771390809994191,4400,4400,0.0044200689997524025,0.0012119789998978375,0.004111030999571085,0.0014170279996469617
sophia_js,20000,0.486127208000049,13100,13100,0.008214866999536753,0.0025977870002388955,0.008111041999422013,0.00245405999943614
sophia_js,20000,0.46533265300001947,12708,12708,0.008035512000322343,0.00264387399982661,0.008277834999375046,0.0026594839999452232
sophia_js,20000,0.47663552000001075,13632,13632,0.008813706999644637,0.0025724480003118514,0.008195722999982535,0.0032830429999157786
sophia_js,20000,0.5196457439996303,13500,13500,0.008573762000538408,0.002513349000364542,0.008704082999378443,0.0030618380000814794
sophia_js,40000,0.8118191949995235,13964,13964,0.016091029999777674,0.004647092000581324,0.015800136999227107,0.005778948000632227
sophia_js,40000,0.8047520650001243,13640,13640,0.016538337000645695,0.004713278000243008,0.01663539099972695,0.005031975000165403
sophia_js,40000,0.8306192960003391,12708,12708,0.016207275000400843,0.004862436000257731,0.015931669000536202,0.005014088000170887
sophia_js,40000,0.8226146740000695,13732,13732,0.016585279999300838,0.005565058000385761,0.016336025999858974,0.004602256000041962
sophia_js,80000,1.5331008890001103,12708,12708,0.03168869100045413,0.010736777000129222,0.03301315100025386,0.006781817999668419
sophia_js,80000,1.526351590000093,14652,14652,0.031059205999597907,0.010402351000346243,0.033604147999547425,0.006782027999870479
sophia_js,80000,1.5776504830000921,13592,13592,0.037903838000260294,0.011204220999963582,0.03521324100065976,0.006984890999272466
sophia_js,80000,1.4772174530001356,14088,14088,0.03127666900027543,0.0104335110001266,0.03203260399959981,0.0075065210005268454
sophia_js,100000,1.9099905289998278,13168,13168,0.03691916499938816,0.012543791000731289,0.04166865599993616,0.00929551799967885
sophia_js,100000,1.8347440430000423,13808,13808,0.03811653300002217,0.010906351999379695,0.04291552899964154,0.008341807999648154
sophia_js,100000,1.8406984120002017,13660,13660,0.037984783000312744,0.012679262000136077,0.042375552999787035,0.009908440000377595
sophia_js,100000,1.8580911429999396,13672,13672,0.04549841400049627,0.012226892000064254,0.04374788700044155,0.010619450000114739
sophia_js,1000000,16.9191601160001,28580,28580,0.5080162149993703,0.09268577899970114,0.5236346220001579,0.09555757800024003
sophia_js,1000000,16.908575875000096,29708,29708,0.5018941899994388,0.0941257099993527,0.5170339469993487,0.0946574379997328
sophia_js,1000000,17.412775896999985,29384,29384,0.5077729930002243,0.09463820399995894,0.525473331999965,0.09645987599994987
sophia_js,1000000,16.91871923799999,29604,28580,0.5063765930002555,0.09947987299971282,0.5217295959992334,0.10386671900004149
